job_id,title,timestamp,original,is_candidate,matched_terms,exclusion_terms
111556027477828294,Software Engineering Intern Bachelors Winter 2022,20230105033627,https://careers.google.com/jobs/results/111556027477828294-software-engineering-intern-bachelors-winter-2022/?employment\\_type=INTERN,no,,
6719598663368704,,20230105095717,https://careers.google.com/jobs/results/6719598663368704/,no,,
103400432534987462,Systems Development Engineer Google Global Networking Thornton,20230105180844,https://careers.google.com/jobs/results/103400432534987462-systems-development-engineer-google-global-networking-thornton/,no,,
108282805328192198,Technical Account Manager Google Cloud,20230105180844,https://careers.google.com/jobs/results/108282805328192198-technical-account-manager-google-cloud/,no,,
109900560594805446,Head Of International Growth Team,20230105180844,https://careers.google.com/jobs/results/109900560594805446-head-of-international-growth-team/,no,,
115871402654868166,Corporate Account Executive Midmarket Sales Google Cloud German,20230105180844,https://careers.google.com/jobs/results/115871402654868166-corporate-account-executive-midmarket-sales-google-cloud-german/,no,,
125432240373932742,Partner Engineering Manager Google Cloud,20230105180844,https://careers.google.com/jobs/results/125432240373932742-partner-engineering-manager-google-cloud/,no,,
130239777656971974,Sap Sales Specialist Google Cloud Platform,20230105180844,https://careers.google.com/jobs/results/130239777656971974-sap-sales-specialist-google-cloud-platform/,no,,
132640123209556678,Enterprise Account Executive Telco Google Cloud English,20230105180844,https://careers.google.com/jobs/results/132640123209556678-enterprise-account-executive-telco-google-cloud-english/,no,,
132686783734260422,Program Manager Server Operations Logistics,20230105180844,https://careers.google.com/jobs/results/132686783734260422-program-manager-server-operations-logistics/,no,,
133821479734125254,Customer Engineer Infrastructure Modernization Google Cloud Public Sector,20230105180844,https://careers.google.com/jobs/results/133821479734125254-customer-engineer-infrastructure-modernization-google-cloud-public-sector/,no,,
138162578460156614,Senior Software Engineering Manager,20230105180844,https://careers.google.com/jobs/results/138162578460156614-senior-software-engineering-manager/,no,,
73110605176677062,Regional Materials Program Manager Global Capacity Delivery,20230105180844,https://careers.google.com/jobs/results/73110605176677062-regional-materials-program-manager-global-capacity-delivery/,no,,
73237289532039878,Firmware Engineer Google Pixel,20230105180844,https://careers.google.com/jobs/results/73237289532039878-firmware-engineer-google-pixel/,no,,
73931450736353990,Program Manager Data Center Security And Compliance,20230105180844,https://careers.google.com/jobs/results/73931450736353990-program-manager-data-center-security-and-compliance/,no,,data-center
79769488112657094,Technical Program Manager Fleet Analytics,20230105180844,https://careers.google.com/jobs/results/79769488112657094-technical-program-manager-fleet-analytics/,no,,
81425627501994694,Technical Solutions Engineer Big Data Google Cloud,20230105180844,https://careers.google.com/jobs/results/81425627501994694-technical-solutions-engineer-big-data-google-cloud/,no,,
81662572257780422,Software Engineer Ui,20230105180844,https://careers.google.com/jobs/results/81662572257780422-software-engineer-ui/,no,,
87204110861771462,Renewals Manager Looker Google Cloud Spanish Portuguese,20230105180844,https://careers.google.com/jobs/results/87204110861771462-renewals-manager-looker-google-cloud-spanish-portuguese/,no,,
87650787460555462,Engineering Manager System Software Android Automotive,20230105180844,https://careers.google.com/jobs/results/87650787460555462-engineering-manager-system-software-android-automotive/,no,,
98081854273266374,Operations Manager Cleared Facilities Google Cloud,20230105180844,https://careers.google.com/jobs/results/98081854273266374-operations-manager-cleared-facilities-google-cloud/,no,,
90218250190627526,Software Engineer Iii Google Health,20230105195931,https://careers.google.com/jobs/results/90218250190627526-software-engineer-iii-google-health/,no,,
115976595925017286,Staff Software Engineer Android Media,20230105234944,https://careers.google.com/jobs/results/115976595925017286-staff-software-engineer-android-media/,no,,
81673308107350726,,20230106044510,https://careers.google.com/jobs/results/81673308107350726/,no,,
102287885681468102,Full Stack Software Engineer,20230106044518,https://careers.google.com/jobs/results/102287885681468102-full-stack-software-engineer/,no,,
118613850942513862,Operations Manager,20230106044518,https://careers.google.com/jobs/results/118613850942513862-operations-manager/,no,,
118699303611835078,Field Sales Representative Education Technology Google Cloud,20230106044518,https://careers.google.com/jobs/results/118699303611835078-field-sales-representative-education-technology-google-cloud/,no,,
122560135613555398,Android Security Operations Analyst Trust And Safety,20230106044518,https://careers.google.com/jobs/results/122560135613555398-android-security-operations-analyst-trust-and-safety/,yes,trust-and-safety,
72292491216200390,Customer Engineer Smart Analytics,20230106044518,https://careers.google.com/jobs/results/72292491216200390-customer-engineer-smart-analytics/,no,,
75651250130952902,Manager Trusted Experiences And Developer Enablement,20230106044518,https://careers.google.com/jobs/results/75651250130952902-manager-trusted-experiences-and-developer-enablement/,no,,
105815747826983622,User Experience Design Intern Summer 2023,20230106104248,https://careers.google.com/jobs/results/105815747826983622-user-experience-design-intern-summer-2023/,no,,
101604939609842374,Regional Technical Program Manager Data Center Expansion,20230106153912,https://careers.google.com/jobs/results/101604939609842374-regional-technical-program-manager-data-center-expansion/?page=18,no,,data-center
102153240771994310,Leadership Technical Program Manager I Google Cloud,20230106153912,https://careers.google.com/jobs/results/102153240771994310-leadership-technical-program-manager-i-google-cloud/?page=18,no,,
106791421857407686,Technical Program Manager Fleet Resource Planning,20230106153912,https://careers.google.com/jobs/results/106791421857407686-technical-program-manager-fleet-resource-planning/?page=18,no,,
113012591791350470,Staff Software Engineer Technical Lead Config Management Kubernetes,20230106153912,https://careers.google.com/jobs/results/113012591791350470-staff-software-engineer-technical-lead-config-management-kubernetes/?page=18,no,,
121993183723692742,Staff Ux Designer Playspace,20230106153912,https://careers.google.com/jobs/results/121993183723692742-staff-ux-designer-playspace/?page=18,no,,
126623176185520838,Software Engineer Iii Google Cloud Business Platforms,20230106153912,https://careers.google.com/jobs/results/126623176185520838-software-engineer-iii-google-cloud-business-platforms/?page=18,no,,
131685393218052806,Staff Software Engineer Infrastructure Google Cloud Security And Privacy,20230106153912,https://careers.google.com/jobs/results/131685393218052806-staff-software-engineer-infrastructure-google-cloud-security-and-privacy/?page=18,no,,
135390133894423238,Senior Product Manager Technical Infrastructure Google Cloud,20230106153912,https://careers.google.com/jobs/results/135390133894423238-senior-product-manager-technical-infrastructure-google-cloud/?page=18,no,,
137314878256751302,Data Analytics Sales Specialist Google Cloud,20230106153912,https://careers.google.com/jobs/results/137314878256751302-data-analytics-sales-specialist-google-cloud/?page=18,no,,
138221700471759558,Solutions Consultant Teamcenter,20230106153912,https://careers.google.com/jobs/results/138221700471759558-solutions-consultant-teamcenter/?page=18,no,,
142295665930576582,Manufacturing Test Development Engineer New Product Introduction,20230106153912,https://careers.google.com/jobs/results/142295665930576582-manufacturing-test-development-engineer-new-product-introduction/?page=18,no,,
142828602652533446,Technical Lead Google Cloud,20230106153912,https://careers.google.com/jobs/results/142828602652533446-technical-lead-google-cloud/?page=18,no,,
76650097288323782,Software Engineer Iii Chrome,20230106153912,https://careers.google.com/jobs/results/76650097288323782-software-engineer-iii-chrome/?page=18,no,,
85131402762166982,Senior Staff Software Engineer Google Cloud Security And Privacy,20230106153912,https://careers.google.com/jobs/results/85131402762166982-senior-staff-software-engineer-google-cloud-security-and-privacy/?page=18,no,,
86831781119959750,Hardware Module Reliability Engineer Display Pixel,20230106153912,https://careers.google.com/jobs/results/86831781119959750-hardware-module-reliability-engineer-display-pixel/?page=18,no,,
93863278238671558,Engineering Manager Google Compute Engine Control Plane Framework,20230106153912,https://careers.google.com/jobs/results/93863278238671558-engineering-manager-google-compute-engine-control-plane-framework/?page=18,no,,
94076455182312134,Senior Software Engineering Manager Site Reliability Engineering Google Cloud,20230106153912,https://careers.google.com/jobs/results/94076455182312134-senior-software-engineering-manager-site-reliability-engineering-google-cloud/?page=18,no,,
94110493335003846,Staff Software Engineer Mobile Android Wear Os,20230106153912,https://careers.google.com/jobs/results/94110493335003846-staff-software-engineer-mobile-android-wear-os/?page=18,no,,
97854180976140998,Senior Product Manager Google Cloud,20230106153912,https://careers.google.com/jobs/results/97854180976140998-senior-product-manager-google-cloud/?page=18,no,,
84203014107079366,Vice President Product Management Search Platforms,20230106153917,https://careers.google.com/jobs/results/84203014107079366-vice-president-product-management-search-platforms/?page=31,no,,
101036600546206406,Tech Lead Embedded System Kernel Pixel,20230106153919,https://careers.google.com/jobs/results/101036600546206406-tech-lead-embedded-system-kernel-pixel/?page=35,no,,
102201979792433862,Global Commodity Manager Memory,20230106153919,https://careers.google.com/jobs/results/102201979792433862-global-commodity-manager-memory/?page=35,no,,
104969954882659014,Engineering Director Editors Intelligence,20230106153919,https://careers.google.com/jobs/results/104969954882659014-engineering-director-editors-intelligence/?page=35,no,,
107082676340433606,Technical Solutions Consultant Telecommunications Data,20230106153919,https://careers.google.com/jobs/results/107082676340433606-technical-solutions-consultant-telecommunications-data/?page=35,no,,
115699744186999494,Director Engineering Databases Google Cloud,20230106153919,https://careers.google.com/jobs/results/115699744186999494-director-engineering-databases-google-cloud/?page=35,no,,
119550502208709318,Software Engineer Iii Embedded Systemsfirmware Google Cloud Platforms,20230106153919,https://careers.google.com/jobs/results/119550502208709318-software-engineer-iii-embedded-systemsfirmware-google-cloud-platforms/?page=35,no,,
120196484952924870,Principal Architect Retail And Ecommerce Google Cloud,20230106153919,https://careers.google.com/jobs/results/120196484952924870-principal-architect-retail-and-ecommerce-google-cloud/?page=35,no,,
125225330089566918,Mechanical Engineer Data Centers,20230106153919,https://careers.google.com/jobs/results/125225330089566918-mechanical-engineer-data-centers/?page=35,no,,data-center; mechanical
129971018098713286,,20230106153919,https://careers.google.com/jobs/results/129971018098713286-/?page=34,no,,
139004750856102598,Principal Architect Public Sector Google Cloud,20230106153919,https://careers.google.com/jobs/results/139004750856102598-principal-architect-public-sector-google-cloud/?page=35,no,,
76128848111903430,Principal Architect Telecom Google Cloud,20230106153919,https://careers.google.com/jobs/results/76128848111903430-principal-architect-telecom-google-cloud/?page=35,no,,
77766587190256326,Hardware Developer Digital Design Augmented Reality,20230106153919,https://careers.google.com/jobs/results/77766587190256326-hardware-developer-digital-design-augmented-reality/?page=35,no,,
81966018039030470,Cloud Program Manager Global Public Sector Google Cloud,20230106153919,https://careers.google.com/jobs/results/81966018039030470-cloud-program-manager-global-public-sector-google-cloud/?page=35,no,,
84945115535024838,Staff Software Engineer Personal Area Network,20230106153919,https://careers.google.com/jobs/results/84945115535024838-staff-software-engineer-personal-area-network/?page=35,no,,
87806425566192326,Software Engineer Iii Infrastructure Google Cloud,20230106153919,https://careers.google.com/jobs/results/87806425566192326-software-engineer-iii-infrastructure-google-cloud/?page=35,no,,
